Retailer,Region,State_name,City,Product,Sales Method,Retailer_code,Region_code,State_code,City_code,Product_code,Sales Method_code,Price per Unit,Units Sold,Total_Sales,Operating Profit,Operating Margin,State
Kohl's,Midwest,Kansas,Wichita,Women's Street Footwear,Online,2,0,15,50,5,1,50,350,175000,61250,0.35,LA
Kohl's,Midwest,Kansas,Wichita,Women's Athletic Footwear,Online,2,0,15,50,4,1,40,300,120000,42000,0.35,ID
Kohl's,Midwest,Kansas,Wichita,Men's Apparel,Online,2,0,15,50,0,1,50,275,137500,48125,0.35,ID
Kohl's,Midwest,Kansas,Wichita,Women's Apparel,Online,2,0,15,50,3,1,55,450,247500,86625,0.35,ID
Kohl's,Midwest,Kansas,Wichita,Men's Street Footwear,Online,2,0,15,50,2,1,50,550,275000,96250,0.35,CA
Kohl's,Midwest,Kansas,Wichita,Men's Athletic Footwear,Online,2,0,15,50,1,1,40,350,140000,49000,0.35,MT
Kohl's,Midwest,Kansas,Wichita,Women's Street Footwear,Online,2,0,15,50,5,1,15,250,37500,13125,0.35,NJ
Kohl's,Midwest,Kansas,Wichita,Women's Athletic Footwear,Online,2,0,15,50,4,1,15,225,33750,11812.5,0.35,NJ
Kohl's,Midwest,Kansas,Wichita,Men's Apparel,Online,2,0,15,50,0,1,25,225,56250,19687.5,0.35,NJ
Kohl's,Midwest,Kansas,Wichita,Women's Apparel,Online,2,0,15,50,3,1,30,325,97500,34125,0.35,CT
Kohl's,Midwest,Kansas,Wichita,Men's Street Footwear,Online,2,0,15,50,2,1,30,500,150000,52500,0.35,CT
Kohl's,Midwest,Kansas,Wichita,Men's Athletic Footwear,Online,2,0,15,50,1,1,20,325,65000,22750,0.35,CT
Kohl's,Midwest,Kansas,Wichita,Women's Street Footwear,Online,2,0,15,50,5,1,20,200,40000,14000,0.35,CA
Kohl's,Midwest,Kansas,Wichita,Women's Athletic Footwear,Online,2,0,15,50,4,1,20,175,35000,12250,0.35,MT
Kohl's,Midwest,Kansas,Wichita,Men's Apparel,Online,2,0,15,50,0,1,30,175,52500,18375,0.35,NJ
Foot Locker,Midwest,Kansas,Wichita,Women's Apparel,Online,1,0,15,50,3,1,30,300,90000,31500,0.35,NJ
Foot Locker,Midwest,Kansas,Wichita,Men's Street Footwear,Online,1,0,15,50,2,1,25,450,112500,39375,0.35,NJ
Foot Locker,Midwest,Kansas,Wichita,Men's Athletic Footwear,Online,1,0,15,50,1,1,15,275,41250,14437.5,0.35,CT
Foot Locker,Midwest,Kansas,Wichita,Women's Street Footwear,Online,1,0,15,50,5,1,25,220,55000,19250,0.35,CT
Foot Locker,Midwest,Kansas,Wichita,Women's Athletic Footwear,Online,1,0,15,50,4,1,55,275,151250,52937.5,0.35,CT
Foot Locker,Midwest,Kansas,Wichita,Men's Apparel,Online,1,0,15,50,0,1,75,250,187500,65625,0.35,CA
Foot Locker,Midwest,Kansas,Wichita,Women's Apparel,Online,1,0,15,50,3,1,75,350,262500,91875,0.35,CT
Foot Locker,Midwest,Kansas,Wichita,Men's Street Footwear,Online,1,0,15,50,2,1,70,600,420000,147000,0.35,CT
Foot Locker,Midwest,Kansas,Wichita,Men's Athletic Footwear,Online,1,0,15,50,1,1,60,400,240000,84000,0.35,CT
Foot Locker,Midwest,Kansas,Wichita,Women's Street Footwear,Online,1,0,15,50,5,1,60,350,210000,73500,0.35,CA
Foot Locker,Midwest,Kansas,Wichita,Women's Athletic Footwear,Online,1,0,15,50,4,1,60,300,180000,63000,0.35,MT
Foot Locker,Midwest,Kansas,Wichita,Men's Apparel,Online,1,0,15,50,0,1,70,300,210000,73500,0.35,ND
Foot Locker,Midwest,Kansas,Wichita,Women's Apparel,Online,1,0,15,50,3,1,75,400,300000,105000,0.35,ND
Foot Locker,Midwest,Kansas,Wichita,Men's Street Footwear,Online,1,0,15,50,2,1,40,475,190000,66500,0.35,ND
Foot Locker,Midwest,Kansas,Wichita,Men's Athletic Footwear,Online,1,0,15,50,1,1,40,275,110000,33000,0.3,IA
Foot Locker,Midwest,Kansas,Wichita,Women's Street Footwear,Online,1,0,15,50,5,1,30,275,82500,24750,0.3,IA
Foot Locker,Midwest,Kansas,Wichita,Women's Athletic Footwear,Online,1,0,15,50,4,1,35,125,43750,13125,0.3,IA
Foot Locker,Midwest,Kansas,Wichita,Men's Apparel,Online,1,0,15,50,0,1,50,175,87500,30625,0.35,CA
Foot Locker,Midwest,Kansas,Wichita,Women's Apparel,Online,1,0,15,50,3,1,40,275,110000,44000,0.4,MT
Foot Locker,Midwest,Kansas,Wichita,Men's Street Footwear,Online,1,0,15,50,2,1,40,525,210000,73500,0.35,ND
Foot Locker,Midwest,Kansas,Wichita,Men's Athletic Footwear,Online,1,0,15,50,1,1,40,175,70000,21000,0.3,ND
Foot Locker,Midwest,Kansas,Wichita,Women's Street Footwear,Online,1,0,15,50,5,1,30,225,67500,20250,0.3,ND
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,35,100,35000,10500,0.3,IA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,50,175,87500,30625,0.35,IA
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,35,275,96250,38500,0.4,IA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,40,495,198000,69300,0.35,CA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,40,200,80000,24000,0.3,CA
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,30,225,67500,20250,0.3,MT
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,35,75,26250,7875,0.3,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,50,125,62500,21875,0.35,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,40,225,90000,36000,0.4,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,40,450,180000,63000,0.35,SC
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,40,150,60000,18000,0.3,SC
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,30,150,45000,13500,0.3,SC
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,35,75,26250,7875,0.3,CA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,60,100,60000,21000,0.35,MT
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,50,225,112500,45000,0.4,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,60,495,297000,103950,0.35,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,50,200,100000,30000,0.3,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,45,175,78750,23625,0.3,SC
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,45,100,45000,13500,0.3,SC
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,55,125,68750,24062.5,0.35,SC
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,60,250,150000,60000,0.4,CA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,45,500,225000,78750,0.35,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,40,250,100000,30000,0.3,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,35,200,70000,21000,0.3,GA
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,35,175,61250,18375,0.3,CA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,45,175,78750,27562.5,0.35,MT
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,55,325,178750,71500,0.4,DE
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,50,550,275000,96250,0.35,DE
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,45,300,135000,40500,0.3,DE
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,40,225,90000,27000,0.3,NJ
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,40,175,70000,21000,0.3,NJ
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,50,200,100000,35000,0.35,NJ
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,55,375,206250,82500,0.4,CT
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,50,525,262500,91875,0.35,CT
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,45,300,135000,40500,0.3,CT
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,40,225,90000,27000,0.3,RI
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,40,200,80000,24000,0.3,RI
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,50,175,87500,30625,0.35,RI
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,55,350,192500,77000,0.4,CA
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,45,475,213750,74812.5,0.35,MT
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,40,275,110000,33000,0.3,DE
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,35,175,61250,18375,0.3,DE
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,35,150,52500,15750,0.3,DE
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,45,150,67500,23625,0.35,NJ
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,1,0,40,48,3,1,50,225,112500,45000,0.4,NJ
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,1,0,40,48,2,1,55,400,220000,77000,0.35,NJ
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,1,0,40,48,1,1,45,250,112500,33750,0.3,CT
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,1,0,40,48,5,1,45,150,67500,20250,0.3,CT
Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,1,0,40,48,4,1,45,125,56250,16875,0.3,CT
Foot Locker,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,1,0,40,48,0,1,55,125,68750,24062.5,0.35,RI
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,3,0,40,48,3,1,60,250,150000,60000,0.4,RI
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,3,0,40,48,2,1,55,400,220000,77000,0.35,RI
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,3,0,40,48,1,1,45,250,112500,33750,0.3,CA
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,3,0,40,48,5,1,45,195,87750,26325,0.3,CT
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,3,0,40,48,4,1,45,175,78750,23625,0.3,CT
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,3,0,40,48,0,1,60,150,90000,31500,0.35,CT
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,3,0,40,48,3,1,65,250,162500,65000,0.4,RI
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,3,0,40,48,2,1,60,500,300000,105000,0.35,RI
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,3,0,40,48,1,1,50,300,150000,45000,0.3,RI
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,3,0,40,48,5,1,50,250,125000,37500,0.3,CA
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,3,0,40,48,4,1,50,200,100000,30000,0.3,MT
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,3,0,40,48,0,1,60,200,120000,42000,0.35,SD
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,3,0,40,48,3,1,65,300,195000,78000,0.4,SD
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,3,0,40,48,2,1,35,475,166250,58187.5,0.35,SD
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,3,0,40,48,1,1,35,275,96250,28875,0.3,ND
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,3,0,40,48,5,1,25,275,68750,20625,0.3,ND
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,Online,3,0,40,48,4,1,30,125,37500,11250,0.3,ND
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Apparel,Online,3,0,40,48,0,1,45,175,78750,27562.5,0.35,CA
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Apparel,Online,3,0,40,48,3,1,35,275,96250,38500,0.4,MT
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,Online,3,0,40,48,2,1,35,525,183750,64312.5,0.35,SD
Sports Direct,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,Online,3,0,40,48,1,1,35,175,61250,18375,0.3,SD
Sports Direct,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,Online,3,0,40,48,5,1,25,225,56250,16875,0.3,SD
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,Online,3,0,33,19,4,1,30,100,30000,9000,0.3,ND
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,Online,3,0,33,19,0,1,45,175,78750,27562.5,0.35,ND
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,Online,3,0,33,19,3,1,25,275,68750,27500,0.4,ND
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,Online,3,0,33,19,2,1,30,495,148500,51975,0.35,CA
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,Online,3,0,33,19,1,1,30,200,60000,18000,0.3,CA
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,Online,3,0,33,19,5,1,20,225,45000,13500,0.3,MT
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,Online,3,0,33,19,4,1,25,75,18750,5625,0.3,AK
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,Online,3,0,33,19,0,1,40,125,50000,17500,0.35,AK
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,Online,3,0,33,19,3,1,30,225,67500,27000,0.4,AK
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,Online,3,0,33,19,2,1,30,450,135000,47250,0.35,Hi
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,Online,3,0,33,19,1,1,30,150,45000,13500,0.3,Hi
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,Online,3,0,33,19,5,1,20,150,30000,9000,0.3,Hi
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,Online,3,0,33,19,4,1,25,75,18750,5625,0.3,FL
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,In-store,3,0,33,19,0,0,60,100,60000,21000,0.35,FL
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,In-store,3,0,33,19,3,0,50,225,112500,45000,0.4,FL
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,3,0,33,19,2,0,60,495,297000,103950,0.35,NY
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,3,0,33,19,1,0,45,200,90000,27000,0.3,NY
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,3,0,33,19,5,0,40,175,70000,21000,0.3,NY
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,3,0,33,19,4,0,40,100,40000,12000,0.3,WI
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,In-store,3,0,33,19,0,0,50,125,62500,21875,0.35,WI
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,In-store,3,0,33,19,3,0,55,250,137500,55000,0.4,WI
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,3,0,33,19,2,0,40,500,200000,70000,0.35,IN
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,3,0,33,19,1,0,35,250,87500,26250,0.3,IN
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,3,0,33,19,5,0,30,200,60000,18000,0.3,IN
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,3,0,33,19,4,0,30,175,52500,15750,0.3,CA
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,In-store,3,0,33,19,0,0,40,175,70000,24500,0.35,MT
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,In-store,3,0,33,19,3,0,55,325,178750,71500,0.4,AK
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,3,0,33,19,2,0,50,550,275000,96250,0.35,AK
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,3,0,33,19,1,0,45,300,135000,40500,0.3,AK
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,3,0,33,19,5,0,40,225,90000,27000,0.3,Hi
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,3,0,33,19,4,0,40,175,70000,21000,0.3,Hi
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,In-store,3,0,33,19,0,0,50,200,100000,35000,0.35,Hi
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,In-store,3,0,33,19,3,0,55,375,206250,82500,0.4,FL
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,3,0,33,19,2,0,50,525,262500,91875,0.35,FL
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,3,0,33,19,1,0,45,300,135000,40500,0.3,FL
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,3,0,33,19,5,0,40,225,90000,27000,0.3,NY
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,3,0,33,19,4,0,40,200,80000,24000,0.3,NY
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,In-store,3,0,33,19,0,0,50,175,87500,30625,0.35,NY
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,In-store,3,0,33,19,3,0,55,350,192500,77000,0.4,WI
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,3,0,33,19,2,0,40,475,190000,66500,0.35,WI
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,3,0,33,19,1,0,35,275,96250,28875,0.3,WI
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,3,0,33,19,5,0,30,175,52500,15750,0.3,IN
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,3,0,33,19,4,0,30,150,45000,13500,0.3,IN
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,In-store,3,0,33,19,0,0,40,150,60000,21000,0.35,IN
Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,In-store,3,0,33,19,3,0,45,225,101250,40500,0.4,CA
Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,3,0,33,19,2,0,50,400,200000,70000,0.35,FL
Sports Direct,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,3,0,33,19,1,0,40,250,100000,30000,0.3,FL
Sports Direct,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,3,0,33,19,5,0,40,150,60000,18000,0.3,FL
Sports Direct,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,3,0,33,19,4,0,40,125,50000,15000,0.3,CA
Sports Direct,Midwest,North Dakota,Fargo,Men's Apparel,In-store,3,0,33,19,0,0,50,125,62500,21875,0.35,MT
Foot Locker,Midwest,North Dakota,Fargo,Women's Apparel,In-store,1,0,33,19,3,0,55,250,137500,55000,0.4,MO
Foot Locker,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,1,0,33,19,2,0,50,400,200000,70000,0.35,MO
Foot Locker,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,1,0,33,19,1,0,40,250,100000,30000,0.3,MO
Foot Locker,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,1,0,33,19,5,0,40,195,78000,23400,0.3,UT
Foot Locker,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,1,0,33,19,4,0,40,175,70000,21000,0.3,UT
Foot Locker,Midwest,North Dakota,Fargo,Men's Apparel,In-store,1,0,33,19,0,0,60,150,90000,31500,0.35,UT
Foot Locker,Midwest,North Dakota,Fargo,Women's Apparel,In-store,1,0,33,19,3,0,65,250,162500,65000,0.4,NC
Foot Locker,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,1,0,33,19,2,0,60,500,300000,105000,0.35,NC
Foot Locker,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,1,0,33,19,1,0,50,300,150000,45000,0.3,NC
Foot Locker,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,1,0,33,19,5,0,50,250,125000,37500,0.3,OH
Foot Locker,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,1,0,33,19,4,0,50,200,100000,30000,0.3,OH
Foot Locker,Midwest,North Dakota,Fargo,Men's Apparel,In-store,1,0,33,19,0,0,60,200,120000,42000,0.35,OH
Foot Locker,Midwest,North Dakota,Fargo,Women's Apparel,In-store,1,0,33,19,3,0,65,300,195000,78000,0.4,CA
Foot Locker,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,1,0,33,19,2,0,30,450,135000,40500,0.3,MT
Foot Locker,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,1,0,33,19,1,0,30,250,75000,26250,0.35,MO
Foot Locker,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,1,0,33,19,5,0,20,250,50000,15000,0.3,MO
Foot Locker,Midwest,North Dakota,Fargo,Women's Athletic Footwear,In-store,1,0,33,19,4,0,25,100,25000,7500,0.3,MO
Foot Locker,Midwest,North Dakota,Fargo,Men's Apparel,In-store,1,0,33,19,0,0,40,150,60000,30000,0.5,UT
Foot Locker,Midwest,North Dakota,Fargo,Women's Apparel,In-store,1,0,33,19,3,0,30,250,75000,30000,0.4,UT
Foot Locker,Midwest,North Dakota,Fargo,Men's Street Footwear,In-store,1,0,33,19,2,0,30,500,150000,45000,0.3,UT
Foot Locker,Midwest,North Dakota,Fargo,Men's Athletic Footwear,In-store,1,0,33,19,1,0,30,150,45000,15750,0.35,NC
Foot Locker,Midwest,North Dakota,Fargo,Women's Street Footwear,In-store,1,0,33,19,5,0,20,200,40000,12000,0.3,NC
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,In-store,1,0,14,17,4,0,25,75,18750,5625,0.3,NC
Foot Locker,Midwest,Iowa,Des Moines,Men's Apparel,In-store,1,0,14,17,0,0,40,150,60000,30000,0.5,OH
Foot Locker,Midwest,Iowa,Des Moines,Women's Apparel,In-store,1,0,14,17,3,0,15,250,37500,15000,0.4,OH
Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,In-store,1,0,14,17,2,0,20,470,94000,28200,0.3,OH
Foot Locker,Midwest,Iowa,Des Moines,Men's Athletic Footwear,In-store,1,0,14,17,1,0,20,175,35000,12250,0.35,CA
Foot Locker,Midwest,Iowa,Des Moines,Women's Street Footwear,In-store,1,0,14,17,5,0,10,225,22500,6750,0.3,UT
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,In-store,1,0,14,17,4,0,15,100,15000,4500,0.3,UT
Foot Locker,Midwest,Iowa,Des Moines,Men's Apparel,In-store,1,0,14,17,0,0,30,150,45000,22500,0.5,UT
Foot Locker,Midwest,Iowa,Des Moines,Women's Apparel,In-store,1,0,14,17,3,0,20,250,50000,20000,0.4,CA
Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,In-store,1,0,14,17,2,0,20,475,95000,28500,0.3,MT
Foot Locker,Midwest,Iowa,Des Moines,Men's Athletic Footwear,In-store,1,0,14,17,1,0,20,175,35000,12250,0.35,NY
Foot Locker,Midwest,Iowa,Des Moines,Women's Street Footwear,In-store,1,0,14,17,5,0,10,175,17500,5250,0.3,NY
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,In-store,1,0,14,17,4,0,15,100,15000,4500,0.3,NY
